2018-07-18 00:01:42,78.5
2018-07-18 00:06:45,78.5
2018-07-18 00:11:48,78.5
2018-07-18 00:16:51,78.5
2018-07-18 00:21:54,78.5
2018-07-18 00:26:57,78.5
2018-07-18 00:32:00,78.5
2018-07-18 00:37:03,78.5
2018-07-18 00:42:06,78.5
2018-07-18 00:47:09,78.5
2018-07-18 00:52:11,78.6
2018-07-18 00:57:14,78.6
2018-07-18 01:02:17,78.6
2018-07-18 01:07:19,78.6
2018-07-18 01:12:22,78.6
2018-07-18 01:17:25,78.6
2018-07-18 01:22:28,78.6
2018-07-18 01:27:31,78.6
2018-07-18 01:32:34,78.6
2018-07-18 01:37:37,78.7
2018-07-18 01:42:40,78.7
2018-07-18 01:47:43,78.7
2018-07-18 01:52:45,78.7
2018-07-18 01:57:48,78.7
2018-07-18 02:02:50,78.7
2018-07-18 02:07:53,78.7
2018-07-18 02:12:56,78.7
2018-07-18 02:17:58,78.8
2018-07-18 02:23:00,78.8
2018-07-18 02:28:03,78.8
2018-07-18 02:33:05,78.8
2018-07-18 02:38:08,78.8
2018-07-18 02:43:11,78.8
2018-07-18 02:48:14,78.8
2018-07-18 02:53:16,78.8
2018-07-18 02:58:19,78.8
2018-07-18 03:03:21,78.9
2018-07-18 03:08:24,78.9
2018-07-18 03:13:28,78.9
2018-07-18 03:18:30,78.9
2018-07-18 03:23:33,78.9
2018-07-18 03:28:35,78.9
2018-07-18 03:33:38,78.9
2018-07-18 03:38:40,78.9
2018-07-18 03:43:43,78.9
2018-07-18 03:48:46,79.0
2018-07-18 03:53:49,79.0
2018-07-18 03:58:51,79.0
2018-07-18 04:03:54,79.0
2018-07-18 04:08:56,79.0
2018-07-18 04:13:59,79.0
2018-07-18 04:19:02,79.0
2018-07-18 04:24:05,79.0
2018-07-18 04:29:07,79.0
2018-07-18 04:34:10,79.1
2018-07-18 04:39:13,79.1
2018-07-18 04:44:16,79.1
2018-07-18 04:49:19,79.1
2018-07-18 04:54:22,79.1
2018-07-18 04:59:25,79.1
2018-07-18 05:04:29,79.1
2018-07-18 05:09:32,79.1
2018-07-18 05:14:35,79.1
2018-07-18 05:19:37,79.1
2018-07-18 05:24:40,79.1
2018-07-18 05:29:43,79.1
2018-07-18 05:34:45,79.1
2018-07-18 05:39:48,79.1
2018-07-18 05:44:50,79.1
2018-07-18 05:49:53,79.1
2018-07-18 05:54:57,79.2
2018-07-18 05:59:59,79.2
2018-07-18 06:05:02,79.2
2018-07-18 06:10:05,79.2
2018-07-18 06:15:07,79.2
2018-07-18 06:20:10,79.2
2018-07-18 06:25:12,79.2
2018-07-18 06:30:15,79.2
2018-07-18 06:35:18,79.2
2018-07-18 06:40:20,79.2
2018-07-18 06:45:23,79.2
2018-07-18 06:50:26,79.2
2018-07-18 06:55:28,79.2
2018-07-18 07:00:32,79.2
2018-07-18 07:05:35,79.2
2018-07-18 07:10:39,79.2
2018-07-18 07:15:41,79.2
2018-07-18 07:20:44,79.2
2018-07-18 07:25:47,79.2
2018-07-18 07:30:49,79.4
2018-07-18 07:35:52,79.2
2018-07-18 07:40:55,79.2
2018-07-18 07:45:57,79.2
2018-07-18 07:51:00,79.2
2018-07-18 07:56:02,79.2
2018-07-18 08:01:05,79.2
2018-07-18 08:06:08,79.2
2018-07-18 08:11:13,79.2
2018-07-18 08:16:16,79.2
2018-07-18 08:21:18,79.2
2018-07-18 08:26:21,79.2
2018-07-18 08:31:23,79.2
2018-07-18 08:36:26,79.2
2018-07-18 08:41:30,79.2
2018-07-18 08:46:32,79.4
2018-07-18 08:51:35,79.4
2018-07-18 08:56:38,79.4
2018-07-18 09:01:41,79.4
2018-07-18 09:06:44,79.4
2018-07-18 09:11:46,79.4
2018-07-18 09:16:49,79.4
2018-07-18 09:21:53,79.4
2018-07-18 09:26:55,79.4
2018-07-18 09:31:58,79.4
2018-07-18 09:37:00,79.5
2018-07-18 09:42:03,79.5
2018-07-18 09:47:06,79.5
2018-07-18 09:52:09,79.5
2018-07-18 09:57:12,79.5
